MR32 ASCII
Name	TYR30_slow
Frequency	1500
Date	26-08-2015 09:35:05
"Time,s"	"RT MED. GASTRO,uV"	"RT LAT. GASTRO,uV"	"RT BICEPS FEM.,uV"	"RT VMO,uV"	"RT VLO,uV"	"RT RECTUS FEM.,uV"	"RT SOLEUS,uV"	"RT SEMITEND.,uV"	"Channel 12,uV"
5.0133	-3.1478	-2.60003	29.7782	64.3873	-14.4545	1.99649	-1.20554	-35.2636	0.621168
5.0140	-8.00636	-3.8198	-57.2037	50.6574	-8.36173	-3.18694	3.36612	149.388	0.310584
5.0147	-11.3937	0.449388	-148.435	27.7616	-0.4284	-3.80696	11.9145	151.83	0.621168
5.0153	-6.19295	6.54823	-133.194	16.1628	1.11067	1.07885	18.0205	-26.1004	0.621168
5.0160	2.66879	9.59765	-16.6098	25.0269	-2.55453	4.43939	14.3569	-58.7427	0.621168
5.0167	3.28466	9.91864	92.9516	25.3287	-3.77626	2.60411	11.3039	62.7082	0.310584
5.0173	-3.45574	10.2075	112.476	7.61935	-1.3328	1.38886	11.617	217.429	0.310584
5.0180	-11.3937	8.08899	88.6675	-7.63821	-0.111067	3.52175	10.6933	266.56	0.621168
5.0187	-19.2974	8.98777	128.945	-19.5387	-0.4284	6.57228	18.318	101.467	0.621168
5.0193	-22.9584	12.3582	205.568	-37.2292	-2.55453	10.8505	30.53	-82.8492	0.310584
5.0200	-19.9132	8.98777	230.29	-57.9938	-5.29946	12.3757	32.9724	-115.514	0.621168
5.0207	-16.2522	4.71858	245.53	-72.9308	-5.29946	9.93283	17.4099	-79.8023	0.621168
5.0213	-12.8991	5.93835	271.797	-80.569	-2.856	8.70518	-3.64794	-41.9623	0.621168
5.0220	-10.4699	6.54823	212.275	-82.3984	-4.07773	9.01519	-7.92214	-9.92488	0.621168
5.0227	-9.54604	6.54823	34.0624	-63.1803	-9.88493	5.04702	-4.86914	49.8932	0.621168
5.0233	-4.03739	10.2075	-81.6092	-28.9875	-8.96466	3.21174	-7.31154	165.564	0.621168
5.0240	0.513228	9.30876	-55.3777	-14.0317	-7.14	2.3065	-8.21961	157.611	0.621168
5.0247	-3.1478	0.449388	-76.1311	-19.237	-16.898	-7.15511	-9.44081	-51.1255	0.310584
5.0253	-4.03739	-2.27904	-104.821	-25.9511	-27.5763	-12.9586	-12.1963	-149.702	0.310584
5.0260	0.821165	3.20992	-68.195	-33.5704	-33.6849	-10.8257	-10.662	-133.818	0.310584
5.0267	-0.376367	7.768	-84.9803	-45.7727	-40.095	-12.0409	-8.53273	-263.827	0.310584
5.0273	-6.80883	11.4273	-97.1655	-56.7679	-30.94	-10.8257	-10.3645	-270.839	0.310584
5.0280	-8.00636	11.7483	-36.4502	-60.7285	11.7889	-4.41459	-16.4705	-17.2509	0.621168
5.0287	-5.57708	8.37788	34.3433	-64.3873	54.2005	-2.88932	-22.874	118.852	0.621168
5.0293	-5.88502	3.8198	62.1199	-75.3826	63.0541	-6.23747	-25.6295	98.1062	0.310584
5.0300	-4.34533	2.27904	51.7607	-85.4537	62.4512	-6.23747	-24.4083	101.153	-0.931752
5.0307	0.513228	4.42969	44.1055	-85.7554	64.5773	-6.54748	-16.4705	100.862	-0.310584
5.0313	0.513228	2.88893	17.874	-81.1725	52.9788	-11.4333	-3.64794	65.7551	0
5.0320	-0.992241	-1.05927	-84.3482	-76.6084	32.5425	-14.1738	0.923727	22.1125	-0.621168
5.0327	0.205291	-0.449388	-191.487	-72.629	14.8353	-13.8762	-1.81614	61.4984	0
5.0333	-1.91605	0.449388	-243.669	-72.629	1.11067	-14.7938	-3.96107	65.1502	0.621168
5.0340	-6.19295	-1.38026	-272.042	-75.9861	-10.4879	-14.1738	-6.40347	-88.6518	0.621168
5.0347	-4.65327	1.38026	-170.733	-74.4584	-21.1661	-10.8257	-2.73987	-123.154	0.621168
5.0353	-2.53193	6.54823	-19.9809	-69.5737	-33.3834	-11.7309	3.06865	10.821	0.310584
5.0360	-6.50089	5.03957	-41.0153	-55.5421	-47.7269	-19.0596	0.0156564	81.9307	0.310584
5.0367	-7.4247	1.99015	-61.7688	-33.2687	-56.2632	-21.5025	-5.47974	75.8368	0.621168
5.0373	-6.80883	0.77038	53.5868	-29.3081	-59.9284	-19.0596	-4.86914	71.8714	0.621168
5.0380	-8.31429	-0.449388	84.1024	-35.3998	-60.5472	-18.7496	-1.51867	52.0216	0.310584
5.0387	-6.19295	2.27904	12.0798	-35.7016	-56.2632	-14.4838	-1.81614	39.5203	0.621168
5.0393	-2.22399	4.42969	32.2363	-45.4709	-57.1834	-10.2056	-6.70094	94.7456	0.621168
5.0400	-1.30018	1.05927	113.108	-63.7838	-57.4849	-12.3509	-10.9751	111.235	0.621168
5.0407	-1.60811	-3.49881	153.386	-75.6843	-45.2834	-14.4838	-11.5857	54.1724	0.310584
5.0413	-3.76367	-5.36056	169.539	-85.4537	-30.337	-14.4838	-7.31154	13.263	0.310584
5.0420	-5.88502	-2.88893	211.046	-90.3384	-13.2328	-14.4838	-1.20554	-31.903	0.621168
5.0427	-4.65327	0.77038	248.585	-80.8708	13.6136	-9.59801	4.28985	-22.4262	0.621168
5.0433	-1.30018	3.49881	190.925	-68.6685	34.6686	-3.18694	8.56405	53.5451	0.621168
5.0440	-1.91605	1.99015	107.595	-69.272	34.0657	-8.07275	7.34285	63.3131	0.310584
5.0447	-4.34533	-1.66916	116.444	-79.0414	25.8309	-16.0091	0.626256	39.8115	-0.310584
5.0453	-1.60811	-1.38026	156.125	-79.6449	28.2585	-12.6485	-1.20554	38.2881	-0.310584
5.0460	2.05291	1.05927	139.937	-70.7996	30.702	-8.38276	-0.908071	-12.9718	0.621168
5.0467	1.43704	-0.449388	116.444	-70.1961	16.9773	-12.3509	-7.31154	-139.016	0.621168
5.0473	-0.376367	-1.66916	130.807	-63.1803	0.1904	-12.6485	-6.40347	-255.291	0.621168
5.0480	-0.376367	-0.449388	93.8646	-39.681	-6.21973	-1.66167	2.14493	-259.548	0.621168
5.0487	-1.91605	-1.38026	-76.1311	-21.3681	-12.9313	10.8505	1.23686	-111.862	0.310584
5.0493	-3.76367	-3.8198	-267.758	-0.924129	-23.6096	14.8186	-3.03734	107.874	0.310584
5.0500	-0.376367	-2.27904	-322.715	18.0111	-29.1153	11.4581	0.626256	188.752	0.621168
5.0507	3.5926	-0.77038	-334.9	16.4834	-31.5429	5.35703	4.58732	111.84	0.621168
5.0513	3.86632	-3.49881	-450.255	4.88468	-31.2414	2.3065	3.97672	24.2633	0.310584
5.0520	4.48219	-5.64945	-468.586	-11.5988	-22.7052	6.57228	2.14493	-96.8964	0.621168
5.0527	4.17425	-6.58033	-285.176	-35.3998	-12.0111	12.9834	0.313128	-182.053	0.621168
5.0533	1.43704	-8.69888	-151.174	-59.2009	-6.83853	14.1986	-1.20554	-102.094	0.621168
5.0540	-0.102646	-7.19021	-123.432	-69.272	-4.69653	16.3439	2.45805	-10.8434	0.621168
5.0547	-2.53193	-1.38026	-133.475	-72.629	-4.69653	22.135	7.95345	-26.1004	0.310584
5.0553	-5.88502	2.88893	-202.162	-84.8502	-6.83853	25.4955	9.78525	-22.4262	0.310584
5.0560	-4.34533	4.42969	-223.196	-101.315	-3.4748	25.4955	9.78525	39.5203	0.621168
5.0567	1.1291	2.88893	-138.075	-108.029	11.1701	26.4131	7.95345	64.8366	0.621168
5.0573	3.28466	-3.49881	-50.4966	-100.108	23.3875	25.1855	1.53433	33.7177	0
5.0580	4.79013	-7.8001	43.5085	-90.9419	27.0368	24.8879	-3.96107	-49.2883	0
5.0587	9.06703	-7.19021	162.832	-87.2831	31.3208	25.4955	-3.64794	-165.25	0.310584
5.0593	7.25362	-9.01987	174.42	-91.2436	30.0991	17.8692	-3.03734	-239.721	0.621168
5.0600	5.406	-10.5285	135.969	-94.9213	27.3541	12.9834	-3.96107	-242.163	0
5.0607	8.75909	-6.58033	228.745	-64.3873	25.8309	15.7239	-2.12927	-225.382	-1.24234
5.0613	5.09807	0.77038	366.083	-20.444	18.802	13.591	5.80852	-212.254	-0.310584
5.0620	-0.684304	7.47911	435.05	-10.0711	16.9773	10.5405	13.4332	-171.658	0.621168
5.0627	-0.376367	9.59765	430.485	-25.9511	23.9904	5.96466	15.8756	-88.6518	0
5.0633	-1.60811	7.15812	331.599	-50.3556	28.8773	-3.18694	18.6311	-18.4607	0.310584
5.0640	-6.80883	5.32846	204.655	-75.6843	26.7353	-8.07275	18.318	-37.0783	0.621168
5.0647	-6.50089	8.08899	44.4215	-87.2831	27.0368	-6.54748	13.7463	-68.5108	0.621168
5.0653	-0.376367	8.69888	-194.542	-75.6843	37.4136	-5.93986	12.5251	-52.3353	0.621168
5.0660	0.513228	6.25934	-270.497	-53.7127	42.3005	-11.1233	10.3958	-30.0659	0.621168
5.0667	-1.60811	5.64945	-155.774	-50.6574	33.7642	-16.9267	4.90045	28.52	0
5.0673	-2.53193	4.42969	-136.249	-62.8597	24.2919	-18.7496	0.313128	122.213	0.310584
5.0680	-3.45574	3.20992	-147.838	-29.9116	24.9107	-15.4015	-4.25854	211.626	0.310584
5.0687	-5.26914	4.71858	-123.116	37.2292	31.3208	-9.3004	-5.47974	299.83	0
5.0693	-4.03739	6.25934	-177.44	61.6338	31.9237	-5.62984	0.0156564	287.934	0.310584
5.0700	1.43704	5.64945	-229.025	37.2292	25.2121	-5.02222	3.67925	120.398	0.310584
5.0707	2.05291	1.38026	-157.916	5.4882	11.1701	-7.76273	1.23686	-70.3479	0.310584
5.0713	-1.30018	-2.27904	-6.84759	-12.2023	0.1904	-9.90803	0.0156564	-197.31	0.621168
5.0720	0.821165	-1.99015	77.0793	-10.9953	2.3324	-9.59801	3.67925	-249.489	0.621168
5.0727	1.43704	-5.03957	45.3345	-5.18644	4.76	-15.4015	-0.594943	-241.558	0.621168
5.0733	1.43704	-5.97045	-24.862	-18.0111	11.1701	-11.1233	-6.40347	-76.1505	0.310584
5.0740	4.48219	-0.77038	-70.3019	-38.1533	22.7687	10.2304	0.313128	311.435	0.310584
5.0747	1.43704	-2.27904	-137.759	-44.5657	23.6889	16.6415	6.41912	583.641	0.310584
5.0753	-0.992241	-5.64945	-209.185	-43.038	22.7687	6.27467	3.36612	497.879	0.310584
5.0760	3.28466	-5.97045	-209.782	-42.7363	27.3541	4.12938	-2.42674	293.109	0.310584
5.0767	3.28466	-9.91864	-218.631	17.087	31.9237	6.8823	-6.40347	192.404	0.310584
5.0773	3.5926	-11.7483	-202.162	154.726	40.7773	5.35703	-6.70094	149.993	0.621168
5.0780	9.6829	-6.58033	-107.56	245.969	52.6773	5.65464	-2.73987	129.539	0.621168
5.0787	9.6829	-6.58033	-45.6155	241.386	52.6773	4.43939	-2.42674	125.573	0.621168
5.0793	6.02188	-9.30876	-37.9602	215.152	42.602	5.04702	-3.64794	133.213	0.621168
5.0800	6.32981	-5.36056	-46.8094	198.367	27.3541	18.1668	1.53433	178.67	0.621168
5.0807	2.05291	-1.66916	-105.734	165.099	11.7889	30.6789	8.56405	194.555	0.621168
5.0813	-3.76367	1.38026	-200.336	113.819	3.8556	37.6976	16.4862	128.015	0.621168
5.0820	-2.22399	8.69888	-226.567	73.8549	-8.66319	46.2416	28.0876	38.9154	0.621168
5.0827	-3.1478	5.64945	-115.18	58.2767	-31.2414	40.4505	31.1406	13.5767	0.621168
5.0833	-3.76367	-5.36056	122.238	46.9986	-44.6646	20.9197	21.9816	59.3476	0.621168
5.0840	6.32981	-10.8495	347.471	26.234	-44.6646	6.57228	10.6933	77.6515	0.621168
5.0847	12.4201	-16.0175	492.113	9.14699	-43.7602	-7.76273	-2.73987	34.0314	0.621168
5.0853	11.8042	-17.2373	615.721	0	-38.5718	-19.0596	-16.768	15.4138	0.621168
5.0860	13.3439	-7.47911	674.61	-1.8294	-26.3545	-20.8949	-16.768	-3.20374	0.621168
5.0867	5.71394	4.10869	640.443	4.58293	-16.898	-19.6672	-1.81614	-68.8244	0.621168
5.0873	-8.62223	12.0372	580.605	10.0711	-6.5212	-16.0091	7.02972	-84.0814	0.621168
5.0880	-9.2381	12.9681	501.876	18.0111	2.3324	-11.7309	5.80852	-43.1945	0.310584
5.0887	-0.684304	4.71858	338.622	26.5546	-3.77626	-11.7309	6.12165	-23.3448	0.310584
5.0893	2.66879	-2.88893	185.131	22.8769	-13.2328	-13.2562	8.56405	-22.7398	0
5.0900	4.17425	-1.99015	150.928	18.9164	-8.96466	-10.2056	18.318	-32.8216	-1.24234
5.0907	6.32981	-3.20992	45.0536	21.0475	-4.07773	-8.68037	20.1498	-57.5329	-0.621168
5.0913	5.406	-10.2396	-264.422	25.3287	-4.69653	-12.3509	7.95345	-66.9873	0.621168
5.0920	6.02188	-12.3582	-577.199	33.2687	-3.77626	-15.4015	5.51105	-46.8463	0.621168
5.0927	8.45116	-14.1878	-663.9	41.5104	-1.03133	-23.3378	6.73225	-19.6929	0.310584
5.0933	9.06703	-16.3385	-530.53	63.1614	11.4875	-30.9641	2.45805	6.85556	0.310584
5.0940	9.6829	-9.30876	-332.477	93.073	20.944	-28.8312	3.36612	12.0532	0.621168
5.0947	9.6829	-3.49881	-143.554	94.2989	32.2252	-25.7683	3.97672	-20.9027	0.621168
5.0953	6.94569	-2.60003	11.4829	76.5896	62.4512	-26.3883	2.45805	-66.0688	0.621168
5.0960	3.5926	1.66916	96.0067	72.3273	76.4773	-17.2243	11.0064	-99.6521	0.621168
5.0967	-0.102646	1.99015	114.302	62.8597	59.6904	-3.80696	27.7901	-154.273	0.621168
5.0973	-4.65327	-3.20992	47.1606	38.7569	41.3802	1.68647	33.2698	-211.649	0.310584
5.0980	-4.34533	-0.77038	-97.4816	30.2134	41.3802	13.2934	27.7901	-133.527	0.621168
5.0987	-2.83986	7.47911	-209.782	39.6621	45.0454	30.6789	23.5159	-16.646	0.621168
5.0993	-8.00636	13.5779	-212.837	40.2845	32.5425	37.6976	19.2417	-47.7649	0.621168
5.1000	-13.8229	17.2373	-151.174	25.6304	1.41213	38.9253	17.7074	-133.527	0.621168
5.1007	-13.8229	14.7977	-132.281	4.26231	-41.6182	37.09	16.4862	-179.298	0.621168
5.1013	-8.62223	4.42969	-138.672	-9.16585	-72.4472	24.2802	1.84745	-213.486	0.621168
5.1020	-1.60811	-1.38026	-128.91	-4.88468	-67.8617	2.60411	-18.5998	-256.815	0.621168
5.1027	4.48219	2.27904	-159.742	-6.41233	-50.1704	-14.7938	-25.6295	-269.316	0.621168
5.1033	6.94569	2.60003	-139.305	6.71408	-57.8022	-18.7496	-27.4457	-192.113	0.621168
5.1040	8.45116	-1.66916	-54.7456	90.0177	-85.2674	-16.9267	-38.7496	-84.0814	0.621168
5.1047	8.45116	1.38026	-26.969	177.603	-92.2805	-14.4838	-37.8259	-28.5424	0.621168
5.1053	2.66879	10.8174	29.7782	187.994	-66.64	-10.5157	-11.5857	16.3324	0.621168
5.1060	-4.34533	17.8471	141.763	158.988	-35.5096	-6.8575	13.1357	70.3479	0.621168
5.1067	-3.1478	22.4373	206.797	132.452	-8.0444	-0.744032	16.4862	102.677	0.621168
5.1073	1.1291	19.6768	192.119	93.9972	17.8817	6.57228	9.78525	129.852	0.621168
5.1080	0.205291	10.5285	110.966	37.8327	31.9237	9.62282	5.80852	134.423	0.621168
5.1087	-0.992241	8.08899	31.9203	-4.88468	34.3672	12.0657	5.80852	85.6049	0.621168
5.1093	0.205291	11.1384	21.526	-44.5657	25.2121	13.591	5.51105	5.3321	0.621168
5.1100	1.43704	8.08899	11.4829	-69.272	14.2324	14.8186	-0.908071	-58.4515	0.621168
5.1107	6.94569	1.66916	-48.9515	20.1422	12.3919	20.6097	-17.9892	-54.1724	0.621168
5.1113	13.3439	-1.66916	-101.134	161.138	6.29906	28.236	-39.0471	-2.59884	0.621168
5.1120	13.3439	-6.25934	-155.774	190.729	-9.26613	33.7295	-44.8556	-3.20374	0.621168
5.1127	13.036	-12.9681	-196.965	133.961	-22.3879	34.0395	-35.6966	-40.7525	0.310584
5.1133	17.005	-17.8471	-238.472	111.386	-25.4501	33.1218	-27.1482	52.3353	0.310584
5.1140	17.005	-20.6077	-301.048	128.171	-38.5718	35.2671	-24.4083	208.579	0.621168
5.1147	14.8836	-20.2867	-266.529	109.858	-71.5269	34.3495	-24.0952	183.868	0.621168
5.1153	17.9288	-18.1681	-148.435	51.2609	-100.515	28.856	-20.7447	51.4167	0.621168
5.1160	17.6208	-18.457	-59.3458	-27.1581	-124.934	22.755	-15.5468	15.1002	0.310584
5.1167	11.4963	-16.3385	-15.0647	-104.37	-131.646	14.1986	-9.75393	16.3324	0.310584
5.1173	9.06703	-15.1187	12.9929	-155.329	-111.511	2.91413	-3.96107	-25.7868	0.621168
5.1180	10.9146	-16.3385	41.3665	-177.621	-90.4558	-0.446419	-2.42674	-31.5893	0.310584
5.1187	7.52735	-7.47911	59.0648	-183.713	-64.1965	7.17991	-0.908071	4.7272	0.310584
5.1193	-2.83986	12.0372	62.1199	-183.713	-54.4385	11.1481	6.73225	54.7773	0.621168
5.1200	-13.8229	26.0966	67.6331	-138.544	-78.2385	0.161207	16.1887	114.595	-0.931752
5.1207	-19.9132	30.3658	82.8734	-44.8674	-89.837	-14.7938	26.2558	142.354	-1.55292
5.1213	-14.1309	23.946	120.412	19.2181	-77.6356	-24.243	27.477	128.329	0.310584
5.1220	-1.30018	6.54823	194.577	23.801	-69.3849	-30.3565	18.0205	114.595	0.931752
5.1227	6.63775	-5.64945	256.521	12.2023	-63.2921	-31.8818	14.9675	113.363	0.310584
5.1233	10.2988	-5.97045	258.979	13.1264	-39.7936	-26.0783	11.3039	104.827	0.310584
5.1240	9.06703	-7.47911	222.353	6.09171	-19.6429	-20.5849	-4.86914	78.5701	0.621168
5.1247	5.406	-12.9681	188.467	-29.9116	-23.0067	-15.4015	-15.2493	39.8115	0.621168
5.1253	7.83528	-14.5088	175.965	-81.7949	-23.9269	-1.97169	-15.5468	4.1223	0.621168
5.1260	12.1122	-15.1187	163.429	-106.822	-13.5501	10.5405	-24.7058	-50.5205	0.621168
5.1267	16.697	-17.2373	150.015	-77.8155	-1.03133	10.2304	-35.3835	-128.934	0.621168
5.1273	19.1263	-15.7286	59.6969	-42.4157	21.5469	1.07885	-26.2401	-161.285	0.621168
5.1280	12.4201	-12.0693	-89.8614	-33.8722	40.1585	-9.3004	-9.44081	-178.065	0.621168
5.1287	7.25362	-8.40998	-104.821	-32.3445	51.757	-15.4015	-8.21961	-182.949	0.310584
5.1293	11.1884	-2.88893	-100.537	-44.8674	76.1758	-12.9586	-8.53273	-60.5799	0.621168
5.1300	13.3439	-1.05927	-212.521	-53.7127	95.4062	-12.9586	-3.96107	75.2319	0.310584
5.1307	11.1884	0.449388	-226.567	16.1628	88.3773	-15.4015	-3.03734	79.4887	0.310584
5.1313	10.6067	4.71858	-65.4208	124.512	67.0208	-10.5157	-2.42674	41.6486	0.621168
5.1320	10.6067	1.05927	89.8965	138.242	41.999	-7.46512	-10.662	35.2412	0.621168
5.1327	14.2677	-11.7483	123.783	67.1408	23.0701	1.68647	-28.98	41.3574	0.621168
5.1333	23.7111	-23.0472	93.5486	7.01584	18.5005	22.135	-37.2153	43.1721	0.621168
5.1340	27.3722	-30.0769	85.9285	-26.8563	23.3875	38.0076	-37.2153	19.6705	0.310584
5.1347	24.0191	-29.7559	114.934	-67.4426	32.844	47.4692	-30.4987	-49.602	0.310584
5.1353	22.2057	-20.8966	169.855	-104.672	44.744	56.6208	-13.715	-121.608	0.310584
5.1360	19.1263	-14.5088	208.904	-118.1	47.7904	57.5385	-4.57167	-129.852	0.621168
5.1367	14.8836	-11.1384	203.426	-99.7871	37.7309	39.5329	-4.25854	-75.2319	0.621168
5.1373	11.8042	-6.58033	182.673	-62.5579	31.3208	19.692	8.25092	-17.5422	0.310584
5.1380	8.14322	-7.19021	161.322	-54.9385	34.6686	9.01519	23.8134	-14.4953	0.310584
5.1387	8.45116	-12.9681	117.673	-52.7885	41.6976	-2.2817	28.6982	-47.16	0.621168
5.1393	14.8836	-19.9978	39.8565	-21.6699	41.999	-7.76273	27.1795	-58.7427	0.621168
5.1400	17.9288	-23.3361	-12.0447	0.603513	22.4672	-9.90803	22.9053	-50.8118	0.310584
5.1407	14.8836	-21.2176	-14.1517	-1.8294	-3.77626	-22.7178	18.9286	-31.2757	0.310584
5.1413	13.036	-18.457	-28.5141	-22.2734	-28.798	-24.8631	16.4862	15.4138	0.621168
5.1420	15.1573	-18.778	-109.07	-45.1692	-45.5849	1.38886	11.9145	63.9404	0.310584
5.1427	16.0811	-17.8471	-251.605	-64.7079	-38.5718	25.4955	14.6544	94.4544	0.310584
5.1433	11.4963	-10.5285	-317.517	-92.7713	-30.337	32.2042	33.583	120.398	0.621168
5.1440	1.74498	-2.27904	-234.188	-108.331	-30.6385	27.6284	49.4586	130.771	0.621168
5.1447	-3.45574	-5.36056	-149.98	-95.8266	-23.3081	17.5592	52.809	125.26	0.310584
5.1453	1.43704	-14.1878	-143.87	-75.3826	-12.3284	19.0844	48.848	125.26	0.931752
5.1460	5.71394	-18.457	-136.846	-49.1297	-4.07773	25.1855	35.1016	116.41	0.621168
5.1467	7.83528	-14.5088	-92.2844	-7.93997	-7.74293	24.8879	18.9286	86.5234	-0.621168
5.1473	11.4963	-5.36056	-47.4415	11.297	-24.5299	44.1087	6.73225	66.9873	-0.931752
5.1480	9.06703	-1.05927	-24.546	-16.7852	-21.4835	67.9177	-1.51867	66.6737	0.310584
5.1487	3.28466	-0.77038	-15.6968	-51.8833	2.63387	66.6901	9.78525	63.0219	0.931752
5.1493	3.5926	-0.449388	-9.27058	-2.75353	13.0107	60.899	32.0486	53.5451	0.621168
5.1500	6.63775	-5.97045	-11.7287	112.31	13.0107	46.8616	31.438	39.8115	0.621168
5.1507	12.7281	-12.9681	-2.8795	158.384	12.0904	21.5273	7.02972	27.3102	0.621168
5.1513	17.6208	-13.8989	65.491	125.418	-3.4748	3.21174	-15.5468	15.4138	0.621168
5.1520	15.7732	-13.8989	153.983	80.8708	-29.4168	-18.7496	-22.5765	-1.38904	-0.310584
5.1527	17.6208	-11.4594	222.037	42.1139	-44.0617	-38.5905	-12.4938	-6.25066	-1.55292
5.1533	20.9739	-11.4594	289.495	-16.7852	-41.6182	-44.3939	0.0156564	-5.35451	-0.310584
5.1540	19.1263	-22.4373	323.979	-78.4378	-38.2704	-40.1157	-5.18227	-13.8904	0.931752
5.1547	24.327	-26.7065	306.28	-94.2989	-42.5385	-24.243	-14.9362	-14.4953	0.621168
5.1553	30.1094	-23.6571	250.727	-84.5295	-27.5763	-14.1738	-15.2493	-9.61123	0.621168
5.1560	23.7111	-27.3164	167.116	-72.3273	23.3875	-19.9773	-11.2726	-16.9373	0.621168
5.1567	19.4342	-25.4867	99.3427	-55.5421	75.5729	-18.142	2.14493	-20.9027	0.310584
5.1573	20.666	-16.3385	82.8734	-47.6021	99.0714	-7.46512	20.1498	-23.0535	0.310584
5.1580	10.6067	-11.7483	64.859	-37.8516	81.983	-7.15511	31.1406	-47.4512	0.621168
5.1587	0.205291	-0.449388	-40.1023	-12.5229	51.757	-6.8575	39.9864	-69.4294	0.310584
5.1593	-2.53193	15.6965	-180.495	26.5546	61.8324	-6.8575	50.6641	-67.5922	0.310584
5.1600	-8.00636	22.1163	-121.571	74.7602	80.7613	-16.9267	56.4726	-70.0343	0.621168
5.1607	-11.0857	24.8769	190.609	79.9466	74.9541	-21.1925	55.862	-85.2912	0.621168
5.1613	-0.684304	21.5064	460.369	34.1739	85.0294	-17.5344	43.0394	-96.8964	0.310584
5.1620	13.036	2.60003	532.11	83.6243	107.909	-21.5025	16.1887	-96.8964	0.621168
5.1627	24.0191	-11.1384	504.334	240.481	99.6743	-30.9641	-6.09034	-79.5111	0.931752
5.1633	27.3722	-5.03957	423.146	305.17	54.2005	-41.951	-10.9751	-68.2195	0.310584
5.1640	17.3129	3.8198	317.272	262.453	15.4541	-55.6784	-11.2726	-83.4765	0.310584
5.1647	10.2988	5.93835	252.869	219.415	16.66	-64.8424	-18.3023	-102.385	0.621168
5.1653	12.7281	6.54823	206.797	192.86	34.0657	-62.3995	-19.5235	-102.699	0.621168
5.1660	12.7281	5.32846	138.427	153.802	63.0541	-59.0389	-10.0514	-84.6863	0.931752
5.1667	10.9146	0.449388	16.364	79.0414	105.164	-62.6971	-5.47974	-56.0095	0.621168
5.1673	11.1884	-1.38026	-399.302	7.3176	130.805	-56.9061	1.84745	-6.56431	0.310584
5.1680	10.9146	-2.88893	-983.7	-13.7299	119.206	-34.9323	11.9145	48.661	0.310584
5.1687	12.1122	-6.86922	-1071.91	0.90527	96.6279	-12.0409	6.73225	59.6613	0.310584
5.1693	16.697	-11.1384	-693.784	7.3176	93.2642	-4.41459	-10.3645	36.4734	0.310584
5.1700	21.5898	-10.2396	-387.398	-4.58293	64.2758	10.2304	-24.4083	33.7177	0.310584
5.1707	20.0501	-4.75068	-258.909	-1.8294	-20.2617	43.1911	-28.98	55.3822	0.310584
5.1713	15.1573	-4.42969	-217.402	13.1264	-113.336	50.8298	-27.4457	47.7649	0.621168
5.1720	16.697	-5.03957	-164.307	29.591	-101.737	30.6789	-19.2104	-20.2978	0.621168
5.1727	20.666	-1.38026	-82.2062	71.7049	25.5136	18.4768	-9.14333	-40.4388	0.621168
5.1733	17.9288	1.66916	-44.9834	107.425	102.721	8.09755	-5.47974	31.8806	0.621168
5.1740	15.4653	1.66916	-38.2763	93.3748	78.9208	-9.3004	-10.9751	69.1157	0.621168
5.1747	20.358	0.160496	-41.3313	64.3873	35.5889	-14.1738	-25.3164	35.5548	0.621168
5.1753	23.7111	-4.14079	-56.8877	44.8674	12.0904	-3.18694	-33.5517	-25.1819	0.621168
5.1760	24.6349	-10.5285	-62.6818	27.7616	-11.7096	4.43939	-25.6295	-43.7994	0.621168
5.1767	28.9118	-20.6077	-48.9515	11.9005	-48.0284	9.62282	-16.768	4.7272	0.621168
5.1773	27.6801	-33.4152	-47.7224	-6.11057	-58.7066	27.6284	-13.4175	13.263	0.621168
5.1780	24.327	-37.3955	-47.7224	-17.7093	-47.1081	55.0956	-4.57167	-18.7744	0.310584
5.1787	22.7873	-36.4647	-9.27058	-19.5387	-47.4254	65.4748	5.51105	-57.2193	0.621168
5.1793	13.6519	-44.1043	-70.934	-21.6699	-41.3168	39.8429	6.12165	-73.9997	0.931752
5.1800	8.75909	-41.0548	-234.188	-14.0317	-43.4588	-1.36406	0.0156564	26.9966	-0.621168
5.1807	12.4201	-17.5582	-236.014	-7.01584	-99.6109	-35.8499	-6.40347	119.479	-1.55292
5.1813	11.8042	-2.88893	-102.96	31.741	-153.002	-67.8929	-7.31154	59.3476	0
5.1820	11.1884	10.8174	-31.5691	164.495	-147.512	-77.6522	-3.03734	-8.08777	0.931752
5.1827	9.99084	35.2449	-25.459	288.385	-112.114	-63.9248	-4.57167	18.4607	0.310584
5.1833	9.99084	37.9733	-31.5691	347.586	-59.0081	-50.185	-8.53273	89.5704	0.310584
5.1840	18.5446	26.3855	-30.9371	435.793	12.3919	-16.9267	-3.96107	173.495	0.621168
5.1847	17.6208	20.2867	-26.969	481.264	56.3425	20.3121	-0.908071	189.671	0.621168
5.1853	8.75909	16.6274	-25.1429	384.815	52.9788	29.7737	-0.594943	105.432	0.621168
5.1860	11.4963	19.9978	-18.7519	230.108	32.2252	34.9571	10.0827	21.8213	0.621168
5.1867	14.8836	20.8966	-7.16363	79.9466	3.2368	44.4187	17.7074	-15.4138	0.621168
5.1873	11.1884	9.91864	1.68556	-37.8516	7.82226	39.2229	11.0064	-50.8118	0.621168
5.1880	12.7281	2.88893	6.28574	-78.7396	70.9874	31.9066	8.25092	-58.1378	0.621168
